file	key	original	translation	status	context	entities	tone
Language/english.csv	tooltip_delivery_platform_count	Delivery platforms (available / total)	Платформи доставки (доступно / усього)	unresolved	EDITOR	delivery_platform	-
Language/english.csv	tooltip_delivery_platform_count_descr	Click to toggle through your Delivery Platforms	Натисніть, щоб перемикатися між платформами доставки	unresolved	EDITOR	delivery_platform	command
Language/english.csv	tooltip_population_points_type_supply	Supplies (available / total)	Постачання (доступно / усього)	unresolved	EDITOR	supply	-
Language/english.csv	tooltip_population_points_type_support	War Support (available / total)	Військова підтримка (доступно / усього)	unresolved	EDITOR	war_support	-
Language/english.csv	tooltip_dropship_count	Dropships (available / total)	Десантні транспортники (доступно / усього)	unresolved	EDITOR	dropship	-
Language/english.csv	tooltip_back_to_menu	Go back to the main menu	Поверніться до головного меню	fuzzy	EDITOR	-	command
Language/english.csv	tooltip_restart_campaign_video	Restart the mission video	Перезапустіть відео місії	fuzzy	EDITOR	-	command
Language/english.csv	tooltip_deploy_from_orbit	Deploy unit	Розгорнути підрозділ	fuzzy	EDITOR	-	command
Language/english.csv	tooltip_deploy_from_orbit_descr	Deploy the unit on a dropship landing site	Розгорніть підрозділ у місці висадки десантного транспортника	fuzzy	EDITOR	-	command
Language/english.csv	tooltip_edit_unit_name	Assign a custom name for this unit	Дайте цьому підрозділу власну назву	fuzzy	EDITOR	-	command
Language/english.csv	tooltip_load_panel	Load saved games	Завантажте збережену гру	fuzzy	EDITOR	-	command
Language/english.csv	tooltip_save_quit	Save the campaign and go back to the main menu	Збережіть кампанію та поверніться до головного меню	fuzzy	EDITOR	-	command
Language/english.csv	notification_unit_captured	captured	захоплено	fuzzy	EDITOR	-	-
Language/english.csv	notification_unit_cleared	cleared	зачищено	fuzzy	EDITOR	-	-
Language/english.csv	notification_unit_stolen	lost	втрачено	fuzzy	EDITOR	-	-
Language/english.csv	notification_construction_completed	Construction completed	Будівництво завершено	fuzzy	EDITOR	-	-
Language/english.csv	notification_new_unit	New unit arrived	Новий юніт прибув	fuzzy	EDITOR	-	-
Language/english.csv	notification_checkpoint_save	Autosave completed	Автозбереження завершено	fuzzy	EDITOR	-	technical
Language/english.csv	notification_air_blockade_imposed	Air blockade imposed	Повітряну блокаду запроваджено	unresolved	EDITOR	air_blockade	technical
Language/english.csv	notification_air_blockade_lifted	Air blockade lifted	Повітряну блокаду знято	unresolved	EDITOR	air_blockade	technical
Language/english.csv	notification_plasma_warning	Plasma launch detected	Виявлено запуск плазми	unresolved	EDITOR	plasma	urgent|technical
Language/english.csv	notification_technology_unlocked	Technology unlocked	Технологію розблоковано	fuzzy	EDITOR	-	technical
Language/english.csv	notification_player_attacked	Unit under attack	Юніт під атакою	fuzzy	EDITOR	-	urgent
Language/english.csv	notification_ally_attacked	Ally under attack	Союзник під атакою	fuzzy	EDITOR	-	urgent
Language/english.csv	notification_level_up	Elite status reached	Досягнуто елітного статусу	unresolved	EDITOR	elite_status	technical
Language/english.csv	notification_supply_change	Supply	Постачання	unresolved	EDITOR	supply	technical
Language/english.csv	notification_support_change	War Support	Військова підтримка	unresolved	EDITOR	war_support	-
Language/english.csv	notification_battle_tier_unlocked	Next Battle Tier unlocked	Наступний бойовий рівень розблоковано	unresolved	EDITOR	battle_tier	technical
Language/english.csv	notification_dropships_change	Dropships	Десантні транспортники	unresolved	EDITOR	dropship	-
Language/english.csv	unitcategory_0	Land	Наземні	fuzzy	UNIT CATEGORIES	-	-
Language/english.csv	unitcategory_1	Air	Повітряні	fuzzy	UNIT CATEGORIES	-	-
Language/english.csv	unitcategory_2	Naval	Морські	fuzzy	UNIT CATEGORIES	-	-
Language/english.csv	unitclass_infantry	Infantry	Піхота	unresolved	UNIT CLASSES	infantry	-
Language/english.csv	unitclass_vehicle	Vehicle	Бойова машина	unresolved	UNIT CLASSES	vehicle	-
Language/english.csv	unitclass_aircraft	Aircraft	Літальний апарат	unresolved	UNIT CLASSES	aircraft	-
Language/english.csv	unitclass_structure	Structure	Споруда	unresolved	UNIT CLASSES	structure	-
Language/english.csv	unitclass_transport_land	Ground Transport	Наземний транспорт	unresolved	UNIT CLASSES	ground_transport	-
Language/english.csv	unitclass_transport_air	Air Transport	Повітряний транспорт	unresolved	UNIT CLASSES	air_transport	-
Language/english.csv	unitclass_transport_naval	Naval Transport	Водний транспорт	unresolved	UNIT CLASSES	naval_transport	-
Language/english.csv	unitclass_horde	Horde	Орда	unresolved	UNIT CLASSES	horde	-
Language/english.csv	unitclass_swarm	Swarm	Рій	unresolved	UNIT CLASSES	swarm	-
Language/english.csv	unitclass_behemoth	Behemoth	Велетень	unresolved	UNIT CLASSES	behemoth	-
Language/english.csv	unitclass_overseer	Overseer	Наглядач	unresolved	UNIT CLASSES	overseer	-
Language/english.csv	month1	Jan	Січ	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month2	Feb	Лют	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month3	Mar	Бер	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month4	Apr	Кві	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month5	May	Тра	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month6	Jun	Чер	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month7	Jul	Лип	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month8	Aug	Сер	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month9	Sep	Вер	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month10	Oct	Жов	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month11	Nov	Лис	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month12	Dec	Гру	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month1_full	January	Січень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month2_full	February	Лютий	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month3_full	March	Березень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month4_full	April	Квітень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month5_full	May	Травень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month6_full	June	Червень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month7_full	July	Липень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month8_full	August	Серпень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month9_full	September	Вересень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month10_full	October	Жовтень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month11_full	November	Листопад	fuzzy	UNIT CLASSES	-	-
Language/english.csv	month12_full	December	Грудень	fuzzy	UNIT CLASSES	-	-
Language/english.csv	options_preferences	Preferences	Уподобання	fuzzy	UNIT CLASSES	-	-
Language/english.csv	options_controls	Controls	Керування	fuzzy	UNIT CLASSES	-	-
Language/english.csv	options_audio	Audio	Звук	fuzzy	UNIT CLASSES	-	-
Language/english.csv	options_saveload	Save & Load	Збереження й завантаження	fuzzy	UNIT CLASSES	-	-
Language/english.csv	options_files	Scenario Files	Файли сценаріїв	fuzzy	UNIT CLASSES	-	-
Language/english.csv	volume_settings	Volume settings	Налаштування гучності	fuzzy	UNIT CLASSES	-	technical
Language/english.csv	tooltip_options_preferences	Adjust gameplay preferences	Налаштуйте ігрові вподобання	fuzzy	UNIT CLASSES	-	command|technical
Language/english.csv	tooltip_options_audio	Adjust volume levels	Налаштуйте рівні гучності	fuzzy	UNIT CLASSES	-	command|technical
Language/english.csv	tooltip_options_graphics	Adjust visuals for better quality or performance	Налаштуйте якість і швидкодію графіки	fuzzy	UNIT CLASSES	-	command|technical
Language/english.csv	tooltip_options_controls	Customize hotkeys and other controls	Налаштуйте клавіші та інше керування	fuzzy	UNIT CLASSES	-	command|technical
Language/english.csv	tooltip_options_files	Access scenario files	Відкрийте файли сценаріїв	fuzzy	UNIT CLASSES	-	command|technical
Language/english.csv	tooltip_close_options	Close the options panel	Закрийте панель налаштувань	fuzzy	UNIT CLASSES	-	command|technical
Language/english.csv	loading	Loading	Завантаження	fuzzy	UNIT CLASSES	-	technical
Language/english.csv	loading_app	Initializing FED NET TV	Запуск ФедНет ТБ	unresolved	UNIT CLASSES	fed_net_tv	technical|propaganda
Language/english.csv	loading_scenario	Establishing live feed	Встановлення прямого зв'язку	fuzzy	UNIT CLASSES	-	technical|propaganda
Language/english.csv	ready	Click to join the battle!	Натисніть і вступайте в бій!	fuzzy	UNIT CLASSES	-	command|excited
Language/english.csv	broadcast_finished	Broadcast completed	Трансляцію завершено	fuzzy	UNIT CLASSES	-	technical
Language/english.csv	broadcast_paused	Broadcast paused	Трансляцію призупинено	fuzzy	UNIT CLASSES	-	technical
Language/english.csv	broadcast_resume	Click here to resume	Натисніть, щоб продовжити	fuzzy	UNIT CLASSES	-	command|technical
Language/english.csv	would_you_like_to_know_more	Would you like to know more?	Бажаєте знати більше?	fuzzy	UNIT CLASSES	-	propaganda
Language/english.csv	should_you_like_to_know_more	Should you like to know more	Чи бажаєте знати більше	fuzzy	UNIT CLASSES	-	propaganda
Language/english.csv	credits	Credits	Автори	fuzzy	UNIT CLASSES	-	-
Language/english.csv	version	Version	Версія	fuzzy	UNIT CLASSES	-	technical
Language/english.csv	game_version	Game Version	Версія гри	fuzzy	UNIT CLASSES	-	technical
Language/english.csv	scenario_version	Scenario Version	Версія сценарію	fuzzy	UNIT CLASSES	-	technical
Language/english.csv	cheats	Cheats	Чити	fuzzy	UNIT CLASSES	-	-
Language/english.csv	campaigns	Campaigns	Кампанії	fuzzy	UNIT CLASSES	-	-
Language/english.csv	scenarios	Scenarios	Сценарії	fuzzy	UNIT CLASSES	-	-
Language/english.csv	loadgame	Load Game	Завантажити гру	fuzzy	UNIT CLASSES	-	command
Language/english.csv	custom	Custom	Користувацькі	fuzzy	UNIT CLASSES	-	-
Language/english.csv	left	Left	Ліворуч	fuzzy	UNIT CLASSES	-	-
Language/english.csv	right	Right	Праворуч	fuzzy	UNIT CLASSES	-	-
Language/english.csv	map_size	Map Size	Розмір мапи	fuzzy	UNIT CLASSES	-	-
Language/english.csv	map_size_0	Tiny	Крихітна	fuzzy	UNIT CLASSES	-	-
Language/english.csv	map_size_1	Small	Мала	fuzzy	UNIT CLASSES	-	-
Language/english.csv	map_size_2	Medium	Середня	fuzzy	UNIT CLASSES	-	-
Language/english.csv	map_size_3	Large	Велика	fuzzy	UNIT CLASSES	-	-
Language/english.csv	map_size_4	Huge	Величезна	fuzzy	UNIT CLASSES	-	-
Language/english.csv	combat_stance_0	Aggressive	Агресивна	unresolved	UNIT CLASSES	aggressive	command
Language/english.csv	combat_stance_1	Defend Position	Захищати позицію	unresolved	UNIT CLASSES	defend_position	command
Language/english.csv	combat_stance_2	Hold Position	Утримувати позицію	unresolved	UNIT CLASSES	hold_position	command
Language/english.csv	combat_stance_3	Hold Fire	Припинити вогонь	unresolved	UNIT CLASSES	hold_fire	command
Language/english.csv	rename_title	Rename Unit	Перейменувати юніта	fuzzy	UNIT CLASSES	-	command
Language/english.csv	rename_text	You can change a unit's custom name at any time. Edit the unit name below or press Cancel to discard any changes.	Ви можете будь-коли змінити власне ім'я юніта. Відредагуйте ім'я нижче або натисніть «Скасувати», щоб відкинути зміни.	fuzzy	UNIT CLASSES	-	command
